keyword,date,page,position,title,author,publisher,pages,publication_date,sales_rank,image,asin,,,,,,,
new york city,25:09.0,2,16,"They Said It Couldn't Be Done: The '69 Mets, New York City, and the Most Astounding Season in Baseball History",Wayne Coffey,Crown Archetype,281,00:00.0,29843,https://images-na.ssl-images-amazon.com/images/I/51Kv58TIjnL._SL75_.jpg,B07F5ZTRB9,,,,,,,
new york city,25:09.0,2,20,City of Sedition: The History of New York City during the Civil War,John Strausbaugh,Twelve,403,00:00.0,627329,https://images-na.ssl-images-amazon.com/images/I/51VkpHA0BqL._SL75_.jpg,B01922I24C,,,,,,,
new york city,25:10.1,3,24,Broadway: A History of New York City in Thirteen Miles,Fran Leadon,W. W. Norton & Company,528,00:00.0,320114,https://images-na.ssl-images-amazon.com/images/I/61PYXk0gnuL._SL75_.jpg,B073VXFJ6L,,,,,,,
new york city,25:10.1,3,28,Kids' Travel Guide - New York City: The fun way to discover New York City - especially for kids,FlyingKids,FlyingKids,NULL,00:00.0,117934,https://images-na.ssl-images-amazon.com/images/I/61sRtPPY6AL._SL75_.jpg,B01F4D499A,,,,,,,
new york city,25:11.2,4,32,Capital City: Gentrification and the Real Estate State,Samuel Stein,Verso,243,00:00.0,48799,https://images-na.ssl-images-amazon.com/images/I/41UMK0MOBWL._SL75_.jpg,B078QRWCS8,,,,,,,
new york city,25:11.2,4,36,Picking Up: On the Streets and Behind the Trucks with the Sanitation Workers of New York City,Robin Nagle,"Farrar, Straus and Giroux",301,00:00.0,684960,https://images-na.ssl-images-amazon.com/images/I/61LeQHfrWbL._SL75_.jpg,B00ANI9EJC,,,,,,,
new york city,25:11.2,4,40,City of Endless Night (Agent Pendergast series),Douglas Preston,Grand Central Publishing,368,00:00.0,9938,https://images-na.ssl-images-amazon.com/images/I/516oQhKy5CL._SL75_.jpg,B06XFPCVVD,,,,,,,
new york city,25:12.2,5,44,Helluva Town: The Story of New York City During World War II,Richard Goldstein,Free Press,348,00:00.0,793544,https://images-na.ssl-images-amazon.com/images/I/61f6gmpjqyL._SL75_.jpg,B003E8P9GK,,,,,,,
new york city,25:12.2,5,48,"26 Marathons: What I Learned About Faith, Identity, Running, and Life from My Marathon Career",Meb Keflezighi,Rodale Books,225,00:00.0,11845,https://images-na.ssl-images-amazon.com/images/I/41FbKCBca%2BL._SL75_.jpg,B07DZJWT98,,,,,,,
new york city,25:13.8,6,52,The Invisible City: A New York Sketchbook,Pete Hamill,Random House,156,00:00.0,237887,https://images-na.ssl-images-amazon.com/images/I/51p3xrl-OXL._SL75_.jpg,B00B0LP55S,,,,,,,
new york city,25:13.8,6,56,The City (with bonus short story The Neighbor): A Novel,Dean Koontz,Bantam,593,00:00.0,63975,https://images-na.ssl-images-amazon.com/images/I/51pkI7nNAZL._SL75_.jpg,B00GQAETIC,,,,,,,
new york city,25:13.8,6,60,City of Thieves: A Novel,David Benioff,Penguin Books,284,00:00.0,10994,https://images-na.ssl-images-amazon.com/images/I/51qhKReKcBL._SL75_.jpg,B0018QSNYK,,,,,,,
new york city,25:24.0,7,64,Seven at Sea: Why a New York City Family Cast Off Convention for a Life-changing Year on a Sailboat,Erik Orton,Shadow Mountain,352,00:00.0,207094,https://images-na.ssl-images-amazon.com/images/I/41X50j5rXyL._SL75_.jpg,B07MVQWW91,,,,,,,
new york city,25:24.0,7,68,Boss Tweed: The Life and Legacy of the Notorious Politician Who Ran Tammany Hall in New York City,Charles River Editors,Charles River Editors,56,00:00.0,80962,https://images-na.ssl-images-amazon.com/images/I/41ogBX-DFRL._SL75_.jpg,B07P612XXQ,,,,,,,
new york city,25:24.8,8,72,Magnetic City: A Walking Companion to New York,Justin Davidson,Spiegel & Grau,221,00:00.0,440483,https://images-na.ssl-images-amazon.com/images/I/51clTgjxigL._SL75_.jpg,B01IZTCB86,,,,,,,
new york city,25:24.8,8,76,Us Against You: A Novel,Fredrik Backman,Atria Books,449,00:00.0,3351,https://images-na.ssl-images-amazon.com/images/I/51pC4vVU8UL._SL75_.jpg,B078M5KLX9,,,,,,,
new york city,25:24.8,8,80,The Oracle Year: A Novel,Charles Soule,Harper Perennial,428,00:00.0,3587,https://images-na.ssl-images-amazon.com/images/I/61YR88wjK2L._SL75_.jpg,B072HLSHDY,,,,,,,
new york city,25:25.8,9,84,The Kid's Guide to New York City (Kid's Guides Series),Eileen Ogintz,Globe Pequot Press,144,00:00.0,789253,https://images-na.ssl-images-amazon.com/images/I/51HD1gqGiPL._SL75_.jpg,B01DG17584,,,,,,,
new york city,25:25.8,9,88,The Paris Seamstress,Natasha Lester,Forever,465,00:00.0,4820,https://images-na.ssl-images-amazon.com/images/I/51YIvSMS-QL._SL75_.jpg,B079L51HZG,,,,,,,
new york city,25:26.8,10,92,When Life Gives You Lululemons,Lauren Weisberger,Simon & Schuster,417,00:00.0,3371,https://images-na.ssl-images-amazon.com/images/I/511WPNvCFfL._SL75_.jpg,B078MC8G1X,,,,,,,
new york city,25:26.8,10,96,Life at the Dakota: New York's Most Unusual Address,Stephen Birmingham,Open Road Media,242,00:00.0,5994,https://images-na.ssl-images-amazon.com/images/I/51rHcWgzv8L._SL75_.jpg,B017APD53Q,,,,,,,
new york city,25:26.8,10,100,Exploring Historic Dutch New York: New York City * Hudson Valley * New Jersey * Delaware,,Dover Publications,256,00:00.0,967898,https://images-na.ssl-images-amazon.com/images/I/51tA0A-ToEL._SL75_.jpg,B07J6Q6S3X,,,,,,,
new york city,25:07.7,1,3,New York: The Novel,Edward Rutherfurd,Ballantine Books,881,00:00.0,14086,https://images-na.ssl-images-amazon.com/images/I/51p2bj9IbkL._SL75_.jpg,B002PMVY3I,,,,,,,
new york city,25:07.7,1,7,Frommer's EasyGuide to New York City 2018 (EasyGuides),Pauline Frommer,FrommerMedia,308,00:00.0,585197,https://images-na.ssl-images-amazon.com/images/I/51UMbpLKfWL._SL75_.jpg,B075V3BC9B,,,,,,,
new york city,25:09.0,2,11,Gotham: A History of New York City to 1898 (The History of NYC Series),Edwin G. Burrows,Oxford University Press,1390,00:00.0,115871,https://images-na.ssl-images-amazon.com/images/I/51IMe%2Bl49SL._SL75_.jpg,B002SAUBWM,,,,,,,
new york city,25:09.0,2,15,The Lost City of the Monkey God: A True Story,Douglas Preston,Grand Central Publishing,326,00:00.0,5027,https://images-na.ssl-images-amazon.com/images/I/51dYuq1PFfL._SL75_.jpg,B01G1K1RTA,,,,,,,
new york city,25:09.0,2,19,The Fool of New York City,Michael O'Brien,Ignatius Press,281,00:00.0,505292,https://images-na.ssl-images-amazon.com/images/I/41R4OTKO84L._SL75_.jpg,B01LW3TTBC,,,,,,,
new york city,25:10.1,3,23,The Job: True Tales from the Life of a New York City Cop,Steve Osborne,Anchor,274,00:00.0,471038,https://images-na.ssl-images-amazon.com/images/I/41tF1iOpN8L._SL75_.jpg,B00N6PD058,,,,,,,
new york city,25:10.1,3,27,Clued In New York: The Concise and Opinionated Guide to Manhattan 2019 -with photos,Dean Dalton,Clued In Travel Books,247,00:00.0,157812,https://images-na.ssl-images-amazon.com/images/I/51zgttfU4lL._SL75_.jpg,B01ACLW3N8,,,,,,,
new york city,25:11.2,4,31,Lost Amusement Parks of New York City: Beyond Coney Island,Barbara Gottlock,The History Press,129,00:00.0,386161,https://images-na.ssl-images-amazon.com/images/I/51I%2B9SFrykL._SL75_.jpg,B00XRLWLMO,,,,,,,
new york city,25:11.2,4,35,AIA Guide to New York City,Norval White,Oxford University Press,1088,00:00.0,562883,https://images-na.ssl-images-amazon.com/images/I/41kW59jDb6L._SL75_.jpg,B003OIB8BU,,,,,,,
new york city,25:11.2,4,39,Unsettled: Cambodian Refugees in the New York City Hyperghetto (Asian American History & Cultu),Eric Tang,Temple University Press,243,00:00.0,536707,https://images-na.ssl-images-amazon.com/images/I/51L9xIAkdJL._SL75_.jpg,B014QZUOFK,,,,,,,
new york city,25:12.2,5,43,The Lost Girls of Paris: A Novel,Pam Jenoff,Park Row,384,00:00.0,181,https://images-na.ssl-images-amazon.com/images/I/51sRHDBdZVL._SL75_.jpg,B07C9MBL72,,,,,,,
new york city,25:12.2,5,47,Greater Gotham: A History of New York City from 1898 to 1919 (The History of NYC Series Book 2),Mike Wallace,Oxford University Press,1194,00:00.0,258730,https://images-na.ssl-images-amazon.com/images/I/512JR4QOGiL._SL75_.jpg,B074TGPTF4,,,,,,,
new york city,25:13.8,6,51,The New York Trilogy,Paul Auster,Penguin Books,390,00:00.0,66241,https://images-na.ssl-images-amazon.com/images/I/51yYDWl0G9L._SL75_.jpg,B000TO0TB2,,,,,,,
new york city,25:13.8,6,55,VIPER (Fallen Angel Book 2),Brooke Blaine,"Brooke Blaine and Ella Frank, LLC",257,00:00.0,407,https://images-na.ssl-images-amazon.com/images/I/51b4fNfzigL._SL75_.jpg,B07PGHLZJC,,,,,,,
new york city,25:13.8,6,59,What If It's Us,Becky Albertalli,HarperTeen,439,00:00.0,3709,https://images-na.ssl-images-amazon.com/images/I/41-ukUIzC0L._SL75_.jpg,B075QC5X3C,,,,,,,
new york city,25:24.0,7,63,City of Glass (The Mortal Instruments Book 3),Cassandra Clare,Margaret K. McElderry Books,577,00:00.0,15071,https://images-na.ssl-images-amazon.com/images/I/51RVcX9%2BYcL._SL75_.jpg,B001NLL93W,,,,,,,
new york city,25:24.0,7,67,The Wife: A Novel of Psychological Suspense,Alafair Burke,Harper,357,00:00.0,3112,https://images-na.ssl-images-amazon.com/images/I/41QYfP-k7PL._SL75_.jpg,B072NY8QFP,,,,,,,
new york city,25:24.8,8,71,Nightfall (Keeper of the Lost Cities Book 6),Shannon Messenger,Aladdin,801,00:00.0,13747,https://images-na.ssl-images-amazon.com/images/I/519b5DClH5L._SL75_.jpg,B06ZZBDJJG,,,,,,,
new york city,25:24.8,8,75,"Second Chance: A Novel (Steel, Danielle)",Danielle Steel,Dell,310,00:00.0,1470,https://images-na.ssl-images-amazon.com/images/I/41G76%2BdPK9L._SL75_.jpg,B001TLZF1I,,,,,,,
new york city,25:24.8,8,79,Still Me: A Novel (Me Before You Trilogy Book 3),Jojo Moyes,Penguin Books,400,00:00.0,5743,https://images-na.ssl-images-amazon.com/images/I/51Ec61j9%2BiL._SL75_.jpg,B073YTMMQS,,,,,,,
new york city,25:25.8,9,83,Beware the Night: A New York City Cop Investigates the Supernatural,Ralph Sarchie,St. Martin's Paperbacks,333,00:00.0,112447,https://images-na.ssl-images-amazon.com/images/I/515xCVpk7zL._SL75_.jpg,B00AJI08OG,,,,,,,
new york city,25:25.8,9,87,Ambush (Michael Bennett Book 11),James Patterson,"Little, Brown and Company",432,00:00.0,3427,https://images-na.ssl-images-amazon.com/images/I/51kKVEVeNLL._SL75_.jpg,B079L52TTB,,,,,,,
new york city,25:26.8,10,91,"New York City in 3 Days (Travel Guide 2019) - Enjoy a Perfect Plan with the Best Things to Do in NYC: Where to Stay,Go Out,Eat in NYC.What to See. Detailed Plan for 3 days. How to Save Money & Time.",New York City (NYC) Travel Guide,NULL,86,00:00.0,192085,https://images-na.ssl-images-amazon.com/images/I/51MxgGHhsKL._SL75_.jpg,B013ZG4VZA,,,,,,,
new york city,25:26.8,10,95,"Newcomer's Handbook for Moving to and Living in New York City: Including Manhattan, Brooklyn, Queens, The Bronx, Staten Island, and Northern New Jersey",Julie Schwietert Collazo,First Books,406,00:00.0,741982,https://images-na.ssl-images-amazon.com/images/I/51qXM0XWYmL._SL75_.jpg,B00XLVY132,,,,,,,
new york city,25:26.8,10,99,"Scores: How I Opened the Hottest Strip Club in New York City, Was Extorted out of Millions by the Gambino Family, and Became One of the Most Successful Mafia Informants in FBI History",Michael  D. Blutrich,BenBella Books,326,00:00.0,155711,https://images-na.ssl-images-amazon.com/images/I/51Elg0LI0LL._SL75_.jpg,B01M3NUAEN,,,,,,,
new york city,25:07.7,1,2,Lonely Planet New York City (Travel Guide),Lonely Planet,Lonely Planet,448,00:00.0,84479,https://images-na.ssl-images-amazon.com/images/I/61dYCnNm9SL._SL75_.jpg,B07DXDDZY8,,,,,,,
new york city,25:07.7,1,6,A History Lover's Guide to New York City (History & Guide),Alison Fortier,The History Press,259,00:00.0,127614,https://images-na.ssl-images-amazon.com/images/I/519V-5z-Z6L._SL75_.jpg,B01BUGPT1M,,,,,,,
new york city,25:07.7,1,10,New York Fantastic,,Night Shade Books,424,00:00.0,27028,https://images-na.ssl-images-amazon.com/images/I/51b6DIjcw8L._SL75_.jpg,B07H45R33X,,,,,,,
new york city,25:09.0,2,14,Lonely Planet Discover New York City 2019 (Travel Guide),Lonely Planet,Lonely Planet,258,00:00.0,139781,https://images-na.ssl-images-amazon.com/images/I/51pz8oaTkTL._SL75_.jpg,B07GK6QDVR,,,,,,,
new york city,25:09.0,2,18,New York City Food Crawls: Touring the Neighborhoods One Bite & Libation at a Time,Ali Zweben Imber,Globe Pequot Press,208,00:00.0,409354,https://images-na.ssl-images-amazon.com/images/I/51snJbyq2qL._SL75_.jpg,B07F94MDHF,,,,,,,
new york city,25:10.1,3,22,"Insomniac City: New York, Oliver, and Me",Bill Hayes,Bloomsbury USA,298,00:00.0,241057,https://images-na.ssl-images-amazon.com/images/I/511KWY4emOL._SL75_.jpg,B01HV1QMA2,,,,,,,
new york city,25:10.1,3,26,Victory City: A History of New York and New Yorkers during World War II,John Strausbaugh,Twelve,497,00:00.0,439388,https://images-na.ssl-images-amazon.com/images/I/51JRXqJGqeL._SL75_.jpg,B07BVNVG9G,,,,,,,
new york city,25:10.1,3,30,The Shambling Guide to New York City (The Shambling Guides Book 1),Mur Lafferty,Orbit,361,00:00.0,402589,https://images-na.ssl-images-amazon.com/images/I/51Gfj6iYzsL._SL75_.jpg,B0092XHVZ8,,,,,,,
new york city,25:11.2,4,34,Mannahatta: A Natural History of New York City,Eric W. Sanderson,Abrams Books,352,00:00.0,555516,https://images-na.ssl-images-amazon.com/images/I/51cyqq98ruL._SL75_.jpg,B00GZMSI92,,,,,,,
new york city,25:11.2,4,38,Lonely Planet Pocket New York City (Travel Guide),Lonely Planet,Lonely Planet,256,00:00.0,548604,https://images-na.ssl-images-amazon.com/images/I/51JUUU8qc6L._SL75_.jpg,B07F9JYB26,,,,,,,
new york city,25:12.2,5,42,Frommer's New York City day by day,Pauline Frommer,FrommerMedia,194,00:00.0,388951,https://images-na.ssl-images-amazon.com/images/I/51vz6pQoZ4L._SL75_.jpg,B071S74BGD,,,,,,,
new york city,25:12.2,5,46,"No Access New York City: The City?????s Hidden Treasures, Haunts, and Forgotten Places",Jamie McDonald,Globe Pequot Press,288,00:00.0,703481,https://images-na.ssl-images-amazon.com/images/I/51luk9zwQpL._SL75_.jpg,B07GCXLYW8,,,,,,,
new york city,25:12.2,5,50,The City of Mirrors: A Novel (Book Three of The Passage Trilogy),Justin Cronin,Ballantine Books,587,00:00.0,2509,https://images-na.ssl-images-amazon.com/images/I/61cNXDNlMGL._SL75_.jpg,B015BCWZWW,,,,,,,
new york city,25:13.8,6,54,Flashback (Keeper of the Lost Cities Book 7),Shannon Messenger,Aladdin,848,00:00.0,15853,https://images-na.ssl-images-amazon.com/images/I/51vTDCIG5uL._SL75_.jpg,B07CL67PBM,,,,,,,
new york city,25:13.8,6,58,Rock and Roll Explorer Guide to New York City,Mike Katz,Globe Pequot Press,257,00:00.0,1139045,https://images-na.ssl-images-amazon.com/images/I/51L1M6cPYgL._SL75_.jpg,B07FLRSP4R,,,,,,,
new york city,25:24.0,7,62,City of Ashes (The Mortal Instruments Book 2),Cassandra Clare,Margaret K. McElderry Books,513,00:00.0,14799,https://images-na.ssl-images-amazon.com/images/I/51n2W6yH%2BkL._SL75_.jpg,B001NLKZUA,,,,,,,
new york city,25:24.0,7,66,A Well-Behaved Woman: A Novel of the Vanderbilts,Therese Anne Fowler,St. Martin's Press,389,00:00.0,1062,https://images-na.ssl-images-amazon.com/images/I/41-zFd5HGcL._SL75_.jpg,B07B8WH8G8,,,,,,,
new york city,25:24.0,7,70,Cereal City Guide: New York,,Abrams Image,208,00:00.0,645799,https://images-na.ssl-images-amazon.com/images/I/21x9XgAH3fL._SL75_.jpg,B07G43L472,,,,,,,
new york city,25:24.8,8,74,"Sex Workers, Psychics, and Numbers Runners: Black Women in New York City's Underground Economy (New Black Studies Series)",LaShawn Harris,University of Illinois Press,280,00:00.0,734206,https://images-na.ssl-images-amazon.com/images/I/51qcp0J-EvL._SL75_.jpg,B0189EHD08,,,,,,,
new york city,25:24.8,8,78,The Rough Guide to New York City (Travel Guide eBook) (Rough guides),Rough Guides,Rough Guides,464,00:00.0,639716,https://images-na.ssl-images-amazon.com/images/I/51xZihoLYoL._SL75_.jpg,B07CBHY9XX,,,,,,,
new york city,25:25.8,9,82,A Fatal Grace: A Chief Inspector Gamache Novel (A Chief Inspector Gamache Mystery Book 2),Louise Penny,Minotaur Books,417,00:00.0,3680,https://images-na.ssl-images-amazon.com/images/I/51USWX-sObL._SL75_.jpg,B0011UGLRY,,,,,,,
new york city,25:25.8,9,86,New York City Bus Operator Exam Review Guide,Lewis Morris,NULL,211,00:00.0,750229,https://images-na.ssl-images-amazon.com/images/I/41D3ndA3oiL._SL75_.jpg,B06XJDJJ3N,,,,,,,
new york city,25:25.8,9,90,"Walking Manhattan: 30 Strolls Exploring Cultural Treasures, Entertainment Centers, and Historical Sites in the Heart of New York City",Ellen Levitt,Wilderness Press,336,00:00.0,605017,https://images-na.ssl-images-amazon.com/images/I/617e44YZRQL._SL75_.jpg,B00WQ5GGN2,,,,,,,
new york city,25:26.8,10,94,New York: The Best Of New York For Short Stay Travel (Short Stay Travel - City Guides Book 26),Gary Jones,NULL,NULL,00:00.0,448938,https://images-na.ssl-images-amazon.com/images/I/51Bor1od5KL._SL75_.jpg,B07H2MR7SB,,,,,,,
new york city,25:26.8,10,98,The Color of Water,James McBride,Riverhead Books,332,00:00.0,13491,https://images-na.ssl-images-amazon.com/images/I/41xD%2B6YM2%2BL._SL75_.jpg,B001EGQNCI,,,,,,,
new york city,25:07.7,1,1,Frommer's EasyGuide to New York City 2019,Pauline Frommer,FrommerMedia,288,00:00.0,108652,https://images-na.ssl-images-amazon.com/images/I/51Chn1GQgWL._SL75_.jpg,B07BBQSLD6,,,,,,,
new york city,25:07.7,1,5,Inside the Apple: A Streetwise History of New York City,Michelle Nevius,Free Press,385,00:00.0,598517,https://images-na.ssl-images-amazon.com/images/I/51p1%2B4o6nYL._SL75_.jpg,B0022Q8CU0,,,,,,,
new york city,25:07.7,1,9,Run Away,Harlan Coben,Grand Central Publishing,385,00:00.0,42,https://images-na.ssl-images-amazon.com/images/I/51UvY5IdnxL._SL75_.jpg,B07F67CXPW,,,,,,,
new york city,25:09.0,2,13,Not For Tourists Guide to New York City 2019,Not For Tourists,Not For Tourists,400,00:00.0,246623,https://images-na.ssl-images-amazon.com/images/I/31ZjEKuYqVL._SL75_.jpg,B07FWH5VQP,,,,,,,
new york city,25:09.0,2,17,Vanishing New York: How a Great City Lost Its Soul,Jeremiah Moss,Dey Street Books,470,00:00.0,106815,https://images-na.ssl-images-amazon.com/images/I/51WCHYUP8BL._SL75_.jpg,B01M8JE845,,,,,,,
new york city,25:10.1,3,21,City Trails - New York (Lonely Planet Kids),Lonely Planet Kids,Lonely Planet Kids,104,00:00.0,62797,https://images-na.ssl-images-amazon.com/images/I/61DThb8DTpL._SL75_.jpg,B01HHK80Z2,,,,,,,
new york city,25:10.1,3,25,A Lily in the Light,Kristin Fields,Lake Union Publishing,274,00:00.0,25,https://images-na.ssl-images-amazon.com/images/I/41lxQv9S6yL._SL75_.jpg,B07F6CHPNX,,,,,,,
new york city,25:10.1,3,29,Five Points: The Nineteenth-Century New York City Neighborhood,Tyler Anbinder,Free Press,544,00:00.0,463488,https://images-na.ssl-images-amazon.com/images/I/61XZS713KyL._SL75_.jpg,B007SNU0QG,,,,,,,
new york city,25:11.2,4,33,Fat City (New York Review Books Classics),Leonard Gardner,NYRB Classics,200,00:00.0,407714,https://images-na.ssl-images-amazon.com/images/I/51sxHwVleNL._SL75_.jpg,B00RKQ631C,,,,,,,
new york city,25:11.2,4,37,DK Eyewitness Travel Guide New York City: 2019 (EYEWITNESS TRAVEL GUIDES),DK Travel,DK Eyewitness Travel,328,00:00.0,16126,https://images-na.ssl-images-amazon.com/images/I/41VYzmVsCWL._SL75_.jpg,B07FDY2DSM,,,,,,,
new york city,25:12.2,5,41,The Devil in the White City: A Saga of Magic and Murder at the Fair that Changed America,Erik Larson,Vintage,447,00:00.0,3419,https://images-na.ssl-images-amazon.com/images/I/51RUQufdFNL._SL75_.jpg,B000FC0ZIA,,,,,,,
new york city,25:12.2,5,45,New York City History,Bob Swacker,Disruption Books,756,00:00.0,1332672,https://images-na.ssl-images-amazon.com/images/I/41UXpc2bHcL._SL75_.jpg,B079RQF2RM,,,,,,,
new york city,25:12.2,5,49,Meet Me in the Bathroom: Rebirth and Rock and Roll in New York City 2001-2011,Lizzy Goodman,Dey Street Books,640,00:00.0,59916,https://images-na.ssl-images-amazon.com/images/I/51AQ9q7GAQL._SL75_.jpg,B00NLLVAY0,,,,,,,
new york city,25:13.8,6,53,Too Much Is Not Enough: A Memoir of Fumbling Toward Adulthood,Andrew Rannells,Crown Archetype,249,00:00.0,6805,https://images-na.ssl-images-amazon.com/images/I/41ymHN6BmaL._SL75_.jpg,B07DZJP969,,,,,,,
new york city,25:13.8,6,57,Humans of New York: Stories,Brandon Stanton,St. Martin's Press,433,00:00.0,204783,https://images-na.ssl-images-amazon.com/images/I/51nCaU2Fb%2BL._SL75_.jpg,B014CR0P6U,,,,,,,
new york city,25:24.0,7,61,New York City's Best Public Pre-K and Elementary Schools: A Parents' Guide,Clara Hemphill,Teachers College Press,320,00:00.0,805519,https://images-na.ssl-images-amazon.com/images/I/51sfRuZapkL._SL75_.jpg,B01MTAYN1N,,,,,,,
new york city,25:24.0,7,65,The Lost Night: A Novel,Andrea Bartz,Crown,309,00:00.0,6282,https://images-na.ssl-images-amazon.com/images/I/41v5HTpg9nL._SL75_.jpg,B07DN13P9W,,,,,,,
new york city,25:24.0,7,69,Mrs. Sherlock Holmes: The True Story of New York City's Greatest Female Detective and the 1917 Missing Girl Case That Captivated a Nation,Brad Ricca,St. Martin's Press,452,00:00.0,62064,https://images-na.ssl-images-amazon.com/images/I/51b-OldegAL._SL75_.jpg,B01H03I7KE,,,,,,,
new york city,25:24.8,8,73,Family Guide New York City (DK Eyewitness Travel Guide),DK Travel,DK Eyewitness Travel,288,00:00.0,293001,https://images-na.ssl-images-amazon.com/images/I/617QpzKAk0L._SL75_.jpg,B078S2Z8DW,,,,,,,
new york city,25:24.8,8,77,The Mob and the City: The Hidden History of How the Mafia Captured New York,C. Alexander Hortis,Prometheus Books,382,00:00.0,282964,https://images-na.ssl-images-amazon.com/images/I/51yBG6BRRqL._SL75_.jpg,B00GL3HMCE,,,,,,,
new york city,25:25.8,9,81,"Tripwire (Jack Reacher, Book 3)",Lee Child,Berkley,586,00:00.0,3513,https://images-na.ssl-images-amazon.com/images/I/51d-mm8LkML._SL75_.jpg,B001FXK8XU,,,,,,,
new york city,25:25.8,9,85,"The Unwinding of the Miracle: A Memoir of Life, Death, and Everything That Comes After",Julie Yip-Williams,Random House,301,00:00.0,6723,https://images-na.ssl-images-amazon.com/images/I/41rP8huvHlL._SL75_.jpg,B07B775DNK,,,,,,,
